repayment_id,loan_id,due_date,amount_due,amount_paid,payment_status
R305689,L205689,2028-06-26,69964.0,49491.0,Partial
R305690,L205690,2025-07-05,23875.0,15137.0,Partial
R305691,L205691,2024-12-27,18361.0,17101.0,Partial
R305692,L205692,2024-12-09,8850.0,8973.0,Paid
R305693,L205693,2026-09-25,17292.0,15751.0,Partial
R305694,L205694,2025-02-28,17639.0,14472.0,Partial
R305695,L205695,2025-12-11,20972.0,14506.0,Partial
R305696,L205696,2026-03-01,20750.0,17974.0,Partial
R305697,L205697,2026-07-22,6233.0,2259.0,Partial
R305698,L205698,2028-05-13,17310.0,15995.0,Partial
R305699,L205699,2025-09-09,1655.0,1107.0,Partial
R305700,L205700,2028-04-16,3925.0,2938.0,Partial
R305701,L205701,2023-10-20,46583.0,45535.0,Partial
R305702,L205702,2029-05-19,4225.0,3457.0,Partial
R305703,L205703,2024-12-01,64972.0,57385.0,Partial
R305704,L205704,2025-05-19,57250.0,9080.0,Partial
R305705,L205705,2026-07-17,3000.0,2404.0,Partial
R305706,L205706,2027-12-09,7690.0,5389.0,Partial
R305707,L205707,2024-01-25,126833.0,44917.0,Partial
R305708,L205708,2024-04-20,11917.0,12086.0,Paid
R305709,L205709,2025-07-28,4950.0,4302.0,Partial
R305710,L205710,2025-07-06,13958.0,11034.0,Partial
R305711,L205711,2024-09-24,171083.0,134172.0,Partial
R305712,L205712,2025-02-22,21972.0,13382.0,Partial
R305713,L205713,2024-03-26,11944.0,10894.0,Partial
R305714,L205714,2026-05-19,77111.0,41762.0,Partial
R305715,L205715,2026-06-05,13417.0,9842.0,Partial
R305716,L205716,2027-03-14,16208.0,3246.0,Partial
R305717,L205717,2025-08-19,6583.0,6096.0,Partial
R305718,L205718,2026-12-25,14667.0,13842.0,Partial
R305719,L205719,2027-04-27,5308.0,1237.0,Partial
R305720,L205720,2024-04-10,148361.0,106330.0,Partial
R305721,L205721,2026-06-01,97771.0,60233.0,Partial
R305722,L205722,2027-05-05,12917.0,8210.0,Partial
R305723,L205723,2026-11-14,17250.0,13971.0,Partial
R305724,L205724,2025-10-09,37417.0,22956.0,Partial
R305725,L205725,2026-09-18,5733.0,5176.0,Partial
R305726,L205726,2026-05-20,29875.0,20720.0,Partial
R305727,L205727,2027-05-11,5783.0,956.0,Partial
R305728,L205728,2025-11-09,14214.0,12625.0,Partial
R305729,L205729,2026-01-22,63292.0,52174.0,Partial
R305730,L205730,2026-03-22,20500.0,14029.0,Partial
R305731,L205731,2026-08-18,42861.0,40960.0,Partial
R305732,L205732,2025-09-04,22933.0,15376.0,Partial
R305733,L205733,2025-04-16,64667.0,9478.0,Partial
R305734,L205734,2024-07-08,18604.0,11639.0,Partial
R305735,L205735,2024-07-01,21917.0,14827.0,Partial
R305736,L205736,2026-04-02,131583.0,121990.0,Partial
R305737,L205737,2024-08-24,4500.0,3050.0,Partial
R305738,L205738,2029-05-31,14542.0,13047.0,Partial
R305739,L205739,2023-07-01,23417.0,20655.0,Partial
R305740,L205740,2025-03-19,31833.0,20389.0,Partial
R305741,L205741,2025-07-22,13917.0,12710.0,Partial
R305742,L205742,2028-07-24,54881.0,41253.0,Partial
R305743,L205743,2025-02-10,138500.0,20944.0,Partial
R305744,L205744,2028-02-11,6571.0,5003.0,Partial
R305745,L205745,2028-02-03,30988.0,7784.0,Partial
R305746,L205746,2027-02-16,28274.0,26739.0,Partial
R305747,L205747,2027-01-07,50133.0,32768.0,Partial
R305748,L205748,2025-10-13,17583.0,11175.0,Partial
R305749,L205749,2024-12-25,298583.0,187077.0,Partial
R305750,L205750,2028-05-17,7798.0,6780.0,Partial
R305751,L205751,2026-09-18,6202.0,4174.0,Partial
R305752,L205752,2026-09-14,5604.0,3546.0,Partial
R305753,L205753,2025-02-21,46278.0,32561.0,Partial
R305754,L205754,2027-05-24,7792.0,7270.0,Partial
R305755,L205755,2026-06-26,3167.0,2345.0,Partial
R305756,L205756,2024-08-14,120528.0,99586.0,Partial
R305757,L205757,2026-04-26,14625.0,7740.0,Partial
R305758,L205758,2026-01-23,1417.0,1040.0,Partial
R305759,L205759,2028-06-28,2533.0,926.0,Partial
R305760,L205760,2024-08-07,5083.0,3352.0,Partial
R305761,L205761,2025-11-28,59042.0,47168.0,Partial
R305762,L205762,2025-05-15,5655.0,5201.0,Partial
R305763,L205763,2025-06-16,38167.0,20853.0,Partial
R305764,L205764,2027-10-14,24433.0,21997.0,Partial
R305765,L205765,2024-05-19,22694.0,17200.0,Partial
R305766,L205766,2025-01-25,76500.0,66623.0,Partial
R305767,L205767,2026-06-03,12933.0,10010.0,Partial
R305768,L205768,2024-04-19,16194.0,11391.0,Partial
R305769,L205769,2026-04-30,26958.0,18057.0,Partial
R305770,L205770,2028-02-29,8464.0,5226.0,Partial
R305771,L205771,2027-05-11,2683.0,1229.0,Partial
R305772,L205772,2024-09-19,10021.0,8636.0,Partial
R305773,L205773,2025-04-01,70917.0,52044.0,Partial
R305774,L205774,2025-09-23,17792.0,12931.0,Partial
R305775,L205775,2025-10-11,5167.0,4269.0,Partial
R305776,L205776,2028-02-27,5283.0,4632.0,Partial
R305777,L205777,2024-03-21,210833.0,131603.0,Partial
R305778,L205778,2026-07-18,183250.0,36037.0,Partial
R305779,L205779,2024-02-21,58500.0,38484.0,Partial
R305780,L205780,2027-02-13,24692.0,16198.0,Partial
R305781,L205781,2026-11-01,26417.0,22755.0,Partial
R305782,L205782,2024-02-07,8250.0,7613.0,Partial
R305783,L205783,2027-08-09,12183.0,3192.0,Partial
R305784,L205784,2026-09-14,39367.0,30694.0,Partial
R305785,L205785,2026-08-17,48667.0,33708.0,Partial
R305786,L205786,2025-10-26,51944.0,36271.0,Partial
R305787,L205787,2027-02-25,8444.0,6411.0,Partial
R305788,L205788,2027-04-24,3817.0,2890.0,Partial
R305789,L205789,2026-12-18,103500.0,62951.0,Partial
R305790,L205790,2025-03-18,95833.0,59231.0,Partial
R305791,L205791,2027-04-12,95500.0,73946.0,Partial
R305792,L205792,2024-12-21,17250.0,12559.0,Partial
R305793,L205793,2026-01-23,10417.0,8881.0,Partial
R305794,L205794,2024-01-02,18278.0,12800.0,Partial
R305795,L205795,2024-07-06,15188.0,11805.0,Partial
R305796,L205796,2027-09-02,6810.0,4920.0,Partial
R305797,L205797,2025-07-07,11893.0,7716.0,Partial
R305798,L205798,2024-05-25,42083.0,33081.0,Partial
R305799,L205799,2027-10-23,3092.0,1090.0,Partial
R305800,L205800,2024-10-05,21278.0,19470.0,Partial
R305801,L205801,2027-09-23,38726.0,32538.0,Partial
R305802,L205802,2025-08-23,119208.0,71687.0,Partial
R305803,L205803,2028-06-08,37758.0,25758.0,Partial
R305804,L205804,2025-02-21,10167.0,6986.0,Partial
R305805,L205805,2024-09-18,24417.0,22034.0,Partial
R305806,L205806,2023-11-05,106125.0,94433.0,Partial
R305807,L205807,2027-02-09,642.0,541.0,Partial
R305808,L205808,2025-06-02,48400.0,32138.0,Partial
R305809,L205809,2025-09-03,15250.0,14191.0,Partial
R305810,L205810,2028-02-03,23238.0,20784.0,Partial
R305811,L205811,2024-08-02,108833.0,93767.0,Partial
R305812,L205812,2025-12-10,10833.0,5029.0,Partial
R305813,L205813,2026-09-03,60542.0,60593.0,Paid
R305814,L205814,2025-11-11,10438.0,3963.0,Partial
R305815,L205815,2025-12-22,9821.0,6627.0,Partial
R305816,L205816,2025-12-05,20000.0,15715.0,Partial
R305817,L205817,2024-11-07,24583.0,22274.0,Partial
R305818,L205818,2026-12-07,23417.0,16512.0,Partial
R305819,L205819,2028-04-19,4560.0,3838.0,Partial
R305820,L205820,2025-05-27,8798.0,5972.0,Partial
R305821,L205821,2027-02-27,4833.0,3175.0,Partial
R305822,L205822,2024-07-07,81694.0,52905.0,Partial
R305823,L205823,2026-07-14,17917.0,1736.0,Partial
R305824,L205824,2027-06-27,56867.0,48961.0,Partial
R305825,L205825,2024-06-14,73750.0,62583.0,Partial
R305826,L205826,2028-01-16,3058.0,2126.0,Partial
R305827,L205827,2026-02-11,36972.0,27559.0,Partial
R305828,L205828,2027-11-30,13850.0,12534.0,Partial
R305829,L205829,2026-05-11,53167.0,32143.0,Partial
R305830,L205830,2026-03-26,35417.0,25472.0,Partial
R305831,L205831,2025-10-22,44354.0,40904.0,Partial
R305832,L205832,2026-09-10,22396.0,18908.0,Partial
R305833,L205833,2026-10-04,2267.0,1744.0,Partial
R305834,L205834,2028-03-10,617.0,110.0,Partial
R305835,L205835,2025-12-30,3929.0,2136.0,Partial
R305836,L205836,2024-09-12,12000.0,7518.0,Partial
R305837,L205837,2025-01-11,134833.0,90134.0,Partial
R305838,L205838,2027-04-19,6250.0,3389.0,Partial
R305839,L205839,2026-08-06,16250.0,10410.0,Partial
R305840,L205840,2025-09-14,14389.0,9728.0,Partial
R305841,L205841,2029-06-18,5208.0,4722.0,Partial
R305842,L205842,2025-04-30,6964.0,5209.0,Partial
R305843,L205843,2026-05-11,71958.0,49516.0,Partial
R305844,L205844,2024-05-06,74625.0,75202.0,Paid
R305845,L205845,2024-10-30,13583.0,11144.0,Partial
R305846,L205846,2026-06-14,23179.0,14220.0,Partial
R305847,L205847,2024-09-21,32972.0,27155.0,Partial
R305848,L205848,2025-04-03,34062.0,20553.0,Partial
R305849,L205849,2026-02-09,19708.0,12148.0,Partial
R305850,L205850,2023-06-03,11667.0,7267.0,Partial
R305851,L205851,2025-05-09,2217.0,1383.0,Partial
R305852,L205852,2026-03-22,6393.0,4323.0,Partial
R305853,L205853,2024-08-07,21667.0,13626.0,Partial
R305854,L205854,2027-08-03,6283.0,711.0,Partial
R305855,L205855,2026-09-27,5024.0,4255.0,Partial
R305856,L205856,2026-07-30,9783.0,6530.0,Partial
R305857,L205857,2025-11-24,11361.0,10757.0,Partial
R305858,L205858,2025-09-19,8583.0,7990.0,Partial
R305859,L205859,2025-03-14,11146.0,8259.0,Partial
R305860,L205860,2026-07-29,30800.0,28894.0,Partial
R305861,L205861,2028-12-25,40717.0,28355.0,Partial
R305862,L205862,2026-10-13,42021.0,32395.0,Partial
R305863,L205863,2028-06-09,22567.0,21386.0,Partial
R305864,L205864,2027-08-30,7107.0,7067.0,Partial
R305865,L205865,2026-08-20,13944.0,12873.0,Partial
R305866,L205866,2024-04-27,34771.0,27066.0,Partial
R305867,L205867,2026-11-06,12367.0,8460.0,Partial
R305868,L205868,2028-07-25,9690.0,7000.0,Partial
R305869,L205869,2026-05-18,6917.0,3331.0,Partial
R305870,L205870,2026-03-04,643.0,403.0,Partial
R305871,L205871,2028-03-22,47175.0,39564.0,Partial
R305872,L205872,2027-02-23,4683.0,4385.0,Partial
R305873,L205873,2023-10-03,65917.0,60283.0,Partial
R305874,L205874,2025-08-19,16367.0,14710.0,Partial
R305875,L205875,2025-06-13,1354.0,863.0,Partial
R305876,L205876,2027-02-23,13361.0,12500.0,Partial
R305877,L205877,2026-03-07,66800.0,40854.0,Partial
R305878,L205878,2029-01-18,9842.0,6971.0,Partial
R305879,L205879,2026-06-19,336333.0,131944.0,Partial
R305880,L205880,2026-09-26,23950.0,20795.0,Partial
R305881,L205881,2025-04-10,13292.0,12444.0,Partial
R305882,L205882,2026-04-08,7867.0,5381.0,Partial
R305883,L205883,2027-11-18,30012.0,25566.0,Partial
R305884,L205884,2026-05-17,1429.0,1239.0,Partial
R305885,L205885,2024-10-27,88917.0,85413.0,Partial
R305886,L205886,2025-06-01,9521.0,8346.0,Partial
R305887,L205887,2025-06-29,8783.0,6810.0,Partial
R305888,L205888,2025-09-17,46200.0,27972.0,Partial
R305889,L205889,2024-04-23,19222.0,15408.0,Partial
R305890,L205890,2029-02-13,5992.0,5340.0,Partial
R305891,L205891,2026-07-07,35208.0,26305.0,Partial
R305892,L205892,2027-07-16,1512.0,1076.0,Partial
R305893,L205893,2026-02-18,4792.0,4759.0,Partial
R305894,L205894,2026-08-21,67774.0,56117.0,Partial
R305895,L205895,2025-09-20,18556.0,13788.0,Partial
R305896,L205896,2027-11-28,33867.0,25765.0,Partial
R305897,L205897,2023-07-07,95750.0,82232.0,Partial
R305898,L205898,2025-03-23,26400.0,21204.0,Partial
R305899,L205899,2027-05-10,11717.0,9455.0,Partial
R305900,L205900,2024-11-23,4950.0,4178.0,Partial
R305901,L205901,2028-11-02,1725.0,1570.0,Partial
R305902,L205902,2027-06-30,7075.0,5387.0,Partial
R305903,L205903,2026-08-22,5438.0,3521.0,Partial
R305904,L205904,2027-11-14,89883.0,80671.0,Partial
R305905,L205905,2025-03-20,55250.0,41946.0,Partial
R305906,L205906,2023-05-29,110083.0,96799.0,Partial
R305907,L205907,2025-09-18,30056.0,26105.0,Partial
R305908,L205908,2023-12-04,20417.0,14591.0,Partial
R305909,L205909,2027-05-30,18167.0,13693.0,Partial
R305910,L205910,2024-10-11,25458.0,24067.0,Partial
R305911,L205911,2027-02-16,55944.0,44439.0,Partial
R305912,L205912,2027-11-20,14817.0,13811.0,Partial
R305913,L205913,2025-01-14,49139.0,46476.0,Partial
R305914,L205914,2024-10-14,25333.0,22157.0,Partial
R305915,L205915,2027-03-04,37271.0,22836.0,Partial
R305916,L205916,2028-07-06,8125.0,5777.0,Partial
R305917,L205917,2026-12-14,4440.0,1016.0,Partial
R305918,L205918,2026-06-30,15333.0,6010.0,Partial
R305919,L205919,2026-02-22,3202.0,2791.0,Partial
R305920,L205920,2027-07-03,16417.0,16504.0,Paid
R305921,L205921,2025-10-13,34033.0,27989.0,Partial
R305922,L205922,2026-07-31,21775.0,19898.0,Partial
R305923,L205923,2025-10-22,36900.0,30806.0,Partial
R305924,L205924,2026-10-10,11533.0,9709.0,Partial
R305925,L205925,2026-08-05,98917.0,66365.0,Partial
R305926,L205926,2024-03-06,4417.0,3125.0,Partial
R305927,L205927,2027-01-18,12000.0,8436.0,Partial
R305928,L205928,2026-12-06,25979.0,21101.0,Partial
R305929,L205929,2025-07-11,17375.0,11464.0,Partial
R305930,L205930,2027-12-08,9083.0,6012.0,Partial
R305931,L205931,2025-06-19,4095.0,3424.0,Partial
R305932,L205932,2026-11-05,5600.0,3464.0,Partial
R305933,L205933,2026-08-14,33861.0,22774.0,Partial
R305934,L205934,2025-07-23,44583.0,28832.0,Partial
R305935,L205935,2025-02-22,8200.0,7144.0,Partial
R305936,L205936,2024-02-12,29292.0,19702.0,Partial
R305937,L205937,2026-12-16,37896.0,30414.0,Partial
R305938,L205938,2025-07-16,105111.0,71087.0,Partial
R305939,L205939,2025-06-09,74722.0,60252.0,Partial
R305940,L205940,2025-03-08,66944.0,49159.0,Partial
R305941,L205941,2024-08-16,44438.0,33983.0,Partial
R305942,L205942,2028-07-23,48143.0,35931.0,Partial
R305943,L205943,2024-01-16,143167.0,108711.0,Partial
R305944,L205944,2027-07-25,28758.0,20204.0,Partial
R305945,L205945,2026-05-15,107333.0,100624.0,Partial
R305946,L205946,2024-06-24,18062.0,13895.0,Partial
R305947,L205947,2027-03-25,7714.0,3827.0,Partial
R305948,L205948,2027-12-30,5233.0,3327.0,Partial
R305949,L205949,2025-09-11,62583.0,41284.0,Partial
R305950,L205950,2027-08-16,2150.0,294.0,Partial
R305951,L205951,2024-08-21,27938.0,1615.0,Partial
R305952,L205952,2025-07-12,3729.0,2362.0,Partial
R305953,L205953,2025-07-05,1667.0,1041.0,Partial
R305954,L205954,2026-01-07,460917.0,428471.0,Partial
R305955,L205955,2024-10-25,66833.0,54079.0,Partial
R305956,L205956,2025-09-07,6583.0,5704.0,Partial
R305957,L205957,2026-03-11,1512.0,1125.0,Partial
R305958,L205958,2025-11-08,101611.0,85340.0,Partial
R305959,L205959,2027-05-05,4560.0,4312.0,Partial
R305960,L205960,2024-12-23,88583.0,75777.0,Partial
R305961,L205961,2026-08-31,10433.0,6368.0,Partial
R305962,L205962,2029-02-26,4017.0,230.0,Partial
R305963,L205963,2026-02-28,18750.0,11552.0,Partial
R305964,L205964,2025-03-12,71500.0,63363.0,Partial
R305965,L205965,2027-10-04,18750.0,14775.0,Partial
R305966,L205966,2027-07-13,24658.0,14926.0,Partial
R305967,L205967,2024-09-18,29200.0,23748.0,Partial
R305968,L205968,2025-11-06,173667.0,126655.0,Partial
R305969,L205969,2026-03-08,33583.0,28348.0,Partial
R305970,L205970,2023-10-28,44458.0,32791.0,Partial
R305971,L205971,2024-05-30,40167.0,33163.0,Partial
R305972,L205972,2025-07-16,3517.0,2301.0,Partial
R305973,L205973,2025-05-21,120833.0,73284.0,Partial
R305974,L205974,2027-03-24,1742.0,1602.0,Partial
R305975,L205975,2026-02-06,27792.0,24015.0,Partial
R305976,L205976,2025-03-13,326750.0,210900.0,Partial
R305977,L205977,2028-02-25,16476.0,12421.0,Partial
R305978,L205978,2026-05-26,33500.0,20477.0,Partial
R305979,L205979,2026-04-14,9655.0,2381.0,Partial
R305980,L205980,2026-06-18,16733.0,15008.0,Partial
R305981,L205981,2027-04-30,34655.0,26421.0,Partial
R305982,L205982,2027-10-16,4017.0,2422.0,Partial
R305983,L205983,2026-06-29,66417.0,57779.0,Partial
R305984,L205984,2024-03-14,24306.0,16096.0,Partial
R305985,L205985,2026-05-04,63167.0,51878.0,Partial
R305986,L205986,2027-10-31,2083.0,721.0,Partial
R305987,L205987,2027-06-28,5608.0,4390.0,Partial
R305988,L205988,2024-12-15,20611.0,15229.0,Partial
R305989,L205989,2024-06-12,10438.0,9076.0,Partial
R305990,L205990,2023-10-03,46333.0,38276.0,Partial
R305991,L205991,2024-02-05,29083.0,5637.0,Partial
R305992,L205992,2026-01-24,8833.0,7117.0,Partial
R305993,L205993,2026-07-11,30083.0,22516.0,Partial
R305994,L205994,2027-07-27,21200.0,15472.0,Partial
R305995,L205995,2024-05-15,133167.0,96596.0,Partial
R305996,L205996,2027-04-08,6308.0,4750.0,Partial
R305997,L205997,2027-05-03,43417.0,30248.0,Partial
R305998,L205998,2025-06-17,38792.0,2643.0,Partial
R305999,L205999,2024-07-03,32062.0,22310.0,Partial
R306000,L206000,2027-03-21,31017.0,10195.0,Partial
R306001,L206001,2026-08-08,2708.0,1706.0,Partial
R306002,L206002,2025-05-16,68179.0,56409.0,Partial
R306003,L206003,2028-05-04,4036.0,3242.0,Partial
R306004,L206004,2027-03-25,23639.0,7487.0,Partial
R306005,L206005,2025-08-27,31750.0,15384.0,Partial
R306006,L206006,2025-01-18,16056.0,14950.0,Partial
R306007,L206007,2026-10-29,5808.0,4799.0,Partial
R306008,L206008,2027-11-11,6300.0,5862.0,Partial
R306009,L206009,2026-01-07,22146.0,13712.0,Partial
R306010,L206010,2024-02-25,65861.0,56423.0,Partial
R306011,L206011,2026-10-26,29550.0,22426.0,Partial
R306012,L206012,2023-10-24,76625.0,54984.0,Partial
R306013,L206013,2024-12-11,372083.0,323676.0,Partial
R306014,L206014,2023-09-11,119417.0,74859.0,Partial
R306015,L206015,2026-06-12,7842.0,6454.0,Partial
R306016,L206016,2025-09-12,10250.0,9603.0,Partial
R306017,L206017,2027-03-27,20798.0,13372.0,Partial
R306018,L206018,2027-05-05,13271.0,10995.0,Partial
R306019,L206019,2024-03-03,43361.0,35958.0,Partial
R306020,L206020,2027-12-24,6683.0,4915.0,Partial
R306021,L206021,2028-10-16,40500.0,34336.0,Partial
R306022,L206022,2025-09-17,10667.0,8033.0,Partial
R306023,L206023,2028-12-07,11450.0,8263.0,Partial
R306024,L206024,2025-02-20,16708.0,14963.0,Partial
R306025,L206025,2023-05-09,23583.0,16424.0,Partial
R306026,L206026,2024-03-14,6667.0,6003.0,Partial
R306027,L206027,2025-05-10,22583.0,17567.0,Partial
R306028,L206028,2028-05-02,4333.0,4170.0,Partial
R306029,L206029,2023-10-28,45750.0,33696.0,Partial
R306030,L206030,2026-12-19,26155.0,16045.0,Partial
R306031,L206031,2026-03-30,3250.0,2208.0,Partial
R306032,L206032,2025-11-20,2167.0,1905.0,Partial
R306033,L206033,2025-12-11,3488.0,2455.0,Partial
R306034,L206034,2026-07-27,15792.0,12282.0,Partial
R306035,L206035,2026-05-27,18604.0,15461.0,Partial
R306036,L206036,2024-08-13,12000.0,10427.0,Partial
R306037,L206037,2028-12-31,4983.0,3001.0,Partial
R306038,L206038,2027-04-17,28467.0,10998.0,Partial
R306039,L206039,2024-08-26,99271.0,72613.0,Partial
R306040,L206040,2025-04-18,69833.0,51428.0,Partial
R306041,L206041,2025-05-25,37250.0,34066.0,Partial
R306042,L206042,2025-12-18,4095.0,3808.0,Partial
R306043,L206043,2026-11-20,6192.0,4438.0,Partial
R306044,L206044,2026-10-27,42683.0,30439.0,Partial
R306045,L206045,2025-05-23,9688.0,6429.0,Partial
R306046,L206046,2027-02-16,3033.0,2642.0,Partial
R306047,L206047,2026-12-16,7367.0,4629.0,Partial
R306048,L206048,2026-05-06,244583.0,223236.0,Partial
R306049,L206049,2025-10-28,8104.0,6399.0,Partial
R306050,L206050,2027-01-08,3562.0,3439.0,Partial
R306051,L206051,2026-04-25,12233.0,10941.0,Partial
R306052,L206052,2027-11-02,13850.0,10353.0,Partial
R306053,L206053,2025-04-03,46750.0,29176.0,Partial
R306054,L206054,2026-10-05,47042.0,41376.0,Partial
R306055,L206055,2026-02-07,51917.0,33246.0,Partial
R306056,L206056,2027-08-25,24250.0,22971.0,Partial
R306057,L206057,2025-08-13,17562.0,12785.0,Partial
R306058,L206058,2025-06-25,6333.0,4848.0,Partial
R306059,L206059,2026-05-02,4442.0,3754.0,Partial
R306060,L206060,2025-05-13,174083.0,137147.0,Partial
R306061,L206061,2025-10-27,6028.0,4465.0,Partial
R306062,L206062,2024-12-10,12625.0,12638.0,Paid
R306063,L206063,2025-01-10,67583.0,62709.0,Partial
R306064,L206064,2027-06-26,13917.0,4071.0,Partial
R306065,L206065,2027-04-09,23250.0,20256.0,Partial
R306066,L206066,2028-07-29,7893.0,6549.0,Partial
R306067,L206067,2024-10-22,41333.0,25607.0,Partial
R306068,L206068,2025-10-11,31750.0,19513.0,Partial
R306069,L206069,2029-01-04,5425.0,4091.0,Partial
R306070,L206070,2026-07-21,151528.0,124912.0,Partial
R306071,L206071,2027-06-14,40892.0,35862.0,Partial
R306072,L206072,2026-07-21,5000.0,4027.0,Partial
R306073,L206073,2026-06-23,5500.0,3685.0,Partial
R306074,L206074,2026-08-07,10883.0,8209.0,Partial
R306075,L206075,2023-11-12,133000.0,84655.0,Partial
R306076,L206076,2025-07-27,26667.0,18014.0,Partial
R306077,L206077,2027-09-26,6133.0,4649.0,Partial
R306078,L206078,2026-09-20,10417.0,7707.0,Partial
R306079,L206079,2026-02-08,23694.0,21856.0,Partial
R306080,L206080,2027-04-16,12655.0,7681.0,Partial
R306081,L206081,2027-01-03,24222.0,15342.0,Partial
R306082,L206082,2025-02-07,65167.0,60590.0,Partial
R306083,L206083,2025-08-26,17438.0,12437.0,Partial
R306084,L206084,2024-12-03,21125.0,14795.0,Partial
R306085,L206085,2025-01-17,95333.0,89972.0,Partial
R306086,L206086,2027-01-04,7500.0,5190.0,Partial
R306087,L206087,2026-06-24,28917.0,19634.0,Partial
R306088,L206088,2027-09-03,13167.0,8714.0,Partial
R306089,L206089,2025-07-28,14333.0,13510.0,Partial
R306090,L206090,2026-09-22,12292.0,9957.0,Partial
R306091,L206091,2027-03-09,6650.0,4790.0,Partial
R306092,L206092,2026-08-29,28083.0,21568.0,Partial
R306093,L206093,2024-01-09,22375.0,18973.0,Partial
R306094,L206094,2024-12-03,13850.0,10642.0,Partial
R306095,L206095,2026-01-03,88042.0,77576.0,Partial
R306096,L206096,2024-01-10,38500.0,27566.0,Partial
R306097,L206097,2028-12-24,19525.0,11818.0,Partial
R306098,L206098,2027-09-15,6017.0,3909.0,Partial
R306099,L206099,2026-04-19,20417.0,4116.0,Partial
R306100,L206100,2024-05-25,15000.0,3818.0,Partial
