transaction_id,customer_id,transaction_date,transaction_type,amount
T421326,C100867,2026-05-15,NEFT,1845.91
T421327,C102589,2026-05-16,POS,8081.68
T421328,C101537,2025-08-05,UPI,5636.32
T421329,C104170,2026-05-28,NEFT,5542.66
T421330,C101898,2025-05-01,UPI,966.02
T421331,C101372,2025-08-21,POS,391.17
T421332,C104306,2025-04-29,POS,841.92
T421333,C101849,2025-05-23,POS,3599.27
T421334,C103489,2025-11-09,SALARY,11347.79
T421335,C102751,2025-04-01,ATM,1200.24
T421336,C100177,2026-03-19,IMPS,2679.56
T421337,C100542,2026-03-28,SALARY,2058.14
T421338,C104840,2026-01-18,ATM,7884.5
T421339,C102584,2025-06-11,POS,4124.19
T421340,C102552,2026-07-05,POS,5200.99
T421341,C100405,2026-05-19,POS,2495.83
T421342,C100639,2025-04-01,POS,5070.91
T421343,C101960,2025-01-03,NEFT,895.58
T421344,C104703,2025-05-01,POS,11767.49
T421345,C100904,2025-04-16,UPI,1252.84
T421346,C103676,2025-07-21,SALARY,5394.67
T421347,C103727,2025-09-13,ATM,4440.94
T421348,C103656,2026-05-29,UPI,7121.36
T421349,C103889,2025-12-21,SALARY,2385.05
T421350,C100271,2025-12-13,POS,1130.53
T421351,C102305,2026-02-27,POS,5123.49
T421352,C100054,2025-10-28,UPI,2908.16
T421353,C104046,2025-01-23,UPI,6183.82
T421354,C100951,2026-04-28,IMPS,1531.69
T421355,C102921,2026-07-11,POS,1349.51
T421356,C102670,2025-05-06,POS,1665.83
T421357,C100327,2026-03-04,POS,1379.16
T421358,C101158,2025-11-23,IMPS,1578.64
T421359,C103977,2025-07-09,UPI,1812.93
T421360,C102561,2025-05-16,POS,1538.77
T421361,C103350,2025-11-05,POS,1310.98
T421362,C100140,2025-10-25,POS,964.37
T421363,C104149,2026-05-02,UPI,4688.17
T421364,C103646,2025-04-15,POS,4166.88
T421365,C100058,2025-03-24,NEFT,11907.83
T421366,C104124,2026-02-25,POS,3939.5
T421367,C100832,2025-01-08,POS,1549.15
T421368,C100567,2026-01-20,SALARY,564.07
T421369,C100636,2025-05-02,IMPS,5803.55
T421370,C100002,2025-06-09,SALARY,4978.26
T421371,C103602,2026-04-20,SALARY,14351.06
T421372,C103129,2026-03-05,POS,9675.66
T421373,C104970,2026-07-26,IMPS,4245.1
T421374,C100938,2025-04-16,IMPS,12189.56
T421375,C102234,2026-06-10,POS,1106.37
T421376,C104609,2025-11-06,POS,1720.45
T421377,C101085,2025-06-07,SALARY,1941.26
T421378,C100201,2025-08-05,IMPS,597.59
T421379,C103968,2025-12-19,POS,6662.81
T421380,C102419,2026-07-17,NEFT,5282.26
T421381,C104177,2025-04-26,SALARY,6048.79
T421382,C104909,2025-10-29,POS,38247.63
T421383,C104279,2025-09-18,SALARY,3608.49
T421384,C102605,2026-05-25,UPI,21637.12
T421385,C102137,2025-03-21,SALARY,4021.72
T421386,C101045,2025-02-13,POS,5397.19
T421387,C100587,2025-05-13,POS,6467.92
T421388,C104820,2026-01-06,POS,976.96
T421389,C100143,2025-04-29,POS,10463.54
T421390,C100845,2026-03-21,POS,14157.91
T421391,C102224,2025-12-12,SALARY,1457.34
T421392,C101566,2025-11-22,POS,1356.37
T421393,C100282,2026-06-01,IMPS,1230.49
T421394,C103290,2026-05-15,ATM,564.29
T421395,C104790,2026-02-08,UPI,1669.11
T421396,C101207,2026-06-27,UPI,2207.89
T421397,C104993,2026-04-01,UPI,2149.86
T421398,C101765,2026-03-12,ATM,7906.0
T421399,C100446,2026-04-07,POS,4101.92
T421400,C103708,2025-11-03,SALARY,9155.05
T421401,C102188,2025-03-11,IMPS,1985.3
T421402,C102612,2025-08-13,SALARY,15110.03
T421403,C101381,2025-02-23,UPI,370.58
T421404,C101663,2025-05-06,POS,12259.44
T421405,C101079,2025-07-27,UPI,2068.18
T421406,C102291,2025-03-24,SALARY,308.53
T421407,C102537,2025-08-18,ATM,7512.29
T421408,C104533,2025-07-02,UPI,13388.04
T421409,C103960,2025-01-04,IMPS,5539.31
T421410,C103916,2026-01-07,POS,889.78
T421411,C104197,2025-01-05,UPI,3879.58
T421412,C104315,2025-06-20,SALARY,3358.77
T421413,C102959,2025-07-21,POS,1762.85
T421414,C100783,2026-07-24,IMPS,1160.28
T421415,C102278,2025-07-15,POS,6700.04
T421416,C100797,2025-07-08,UPI,799.6
T421417,C100500,2026-02-11,UPI,10724.98
T421418,C102205,2025-06-11,IMPS,3878.43
T421419,C101700,2026-03-26,UPI,3386.06
T421420,C103534,2026-06-29,POS,1683.79
T421421,C104166,2025-03-06,SALARY,14070.74
T421422,C100279,2025-10-24,UPI,3424.83
T421423,C104778,2025-09-17,SALARY,2630.99
T421424,C103848,2026-05-08,IMPS,1199.69
T421425,C102548,2025-04-20,ATM,7597.42
T421426,C102002,2026-01-31,UPI,7756.18
T421427,C104844,2025-09-16,UPI,4524.37
T421428,C103575,2025-07-27,UPI,8403.55
T421429,C103878,2025-12-16,POS,9214.45
T421430,C100079,2025-03-28,IMPS,3361.15
T421431,C101159,2025-02-26,UPI,7827.96
T421432,C100975,2025-11-16,UPI,206.34
T421433,C102794,2025-10-26,POS,4782.76
T421434,C100022,2026-01-13,ATM,7000.36
T421435,C104995,2025-06-11,IMPS,3871.32
T421436,C104473,2025-05-04,NEFT,11780.28
T421437,C104490,2025-06-06,IMPS,3500.8
T421438,C103743,2026-06-06,SALARY,1507.7
T421439,C102721,2025-09-14,NEFT,4313.72
T421440,C101946,2026-05-15,UPI,13128.31
T421441,C100906,2026-07-11,IMPS,1912.14
T421442,C103458,2026-06-11,UPI,13314.18
T421443,C102138,2026-04-21,IMPS,2427.49
T421444,C101651,2026-04-15,NEFT,3433.2
T421445,C100454,2025-10-23,NEFT,7679.67
T421446,C103815,2025-08-07,IMPS,5736.17
T421447,C103857,2025-10-05,UPI,4901.07
T421448,C103006,2026-03-06,SALARY,2449.11
T421449,C101013,2025-08-05,ATM,10213.15
T421450,C101706,2025-01-08,UPI,13739.65
T421451,C102295,2026-02-25,IMPS,8257.11
T421452,C102315,2025-05-30,POS,3713.54
T421453,C104765,2025-11-20,IMPS,6369.19
T421454,C103190,2026-03-28,POS,4268.52
T421455,C102230,2025-03-22,ATM,1565.64
T421456,C102301,2026-03-27,SALARY,5582.36
T421457,C104395,2026-03-11,POS,8750.99
T421458,C100134,2025-06-02,UPI,12417.87
T421459,C103995,2025-04-30,POS,974.5
T421460,C100508,2025-02-03,UPI,9386.68
T421461,C104975,2026-03-10,POS,639.08
T421462,C103110,2025-03-20,UPI,623.14
T421463,C100901,2026-02-24,NEFT,617.87
T421464,C104000,2025-08-08,IMPS,11764.44
T421465,C102374,2025-09-07,POS,8411.51
T421466,C101235,2026-06-11,UPI,19154.49
T421467,C102420,2025-09-25,NEFT,9084.48
T421468,C100077,2025-06-10,SALARY,2362.2
T421469,C101698,2026-05-22,UPI,2333.63
T421470,C101686,2025-05-15,POS,3921.53
T421471,C103384,2025-05-20,NEFT,7117.78
T421472,C101979,2025-01-14,ATM,475.89
T421473,C100275,2026-07-04,ATM,8401.49
T421474,C102147,2025-04-29,IMPS,1163.49
T421475,C100816,2026-02-08,POS,486.33
T421476,C102068,2025-03-22,NEFT,4836.63
T421477,C101567,2025-07-17,UPI,12509.87
T421478,C103053,2025-07-20,UPI,2543.2
T421479,C102524,2026-06-26,UPI,6730.24
T421480,C102442,2025-12-08,IMPS,3371.15
T421481,C102245,2025-02-26,UPI,2933.92
T421482,C101537,2026-07-19,POS,1054.73
T421483,C100255,2025-01-09,NEFT,5034.38
T421484,C101304,2026-06-15,POS,3676.3
T421485,C102856,2025-07-31,UPI,1429.06
T421486,C102049,2026-05-16,POS,2026.82
T421487,C101507,2025-06-01,ATM,4700.85
T421488,C103834,2025-11-19,ATM,1123.15
T421489,C103955,2025-08-08,UPI,2000.81
T421490,C100247,2025-10-10,SALARY,44189.88
T421491,C102310,2025-07-17,POS,1768.69
T421492,C104036,2026-02-20,SALARY,1030.38
T421493,C102854,2025-07-12,UPI,24126.65
T421494,C104038,2025-02-27,UPI,1883.84
T421495,C104114,2025-03-07,UPI,2248.42
T421496,C100060,2026-01-04,UPI,1276.11
T421497,C100547,2026-03-31,POS,1769.18
T421498,C102920,2025-04-15,UPI,6074.39
T421499,C103573,2025-01-10,SALARY,15653.85
T421500,C103832,2025-12-27,UPI,8268.44
T421501,C104762,2026-07-04,IMPS,8996.79
T421502,C101591,2025-04-26,POS,7203.91
T421503,C100641,2026-04-17,IMPS,6523.38
T421504,C104259,2025-03-05,SALARY,5018.41
T421505,C102380,2025-07-26,UPI,10714.37
T421506,C100677,2025-01-25,UPI,1343.63
T421507,C104799,2026-03-14,ATM,4066.52
T421508,C101620,2025-08-23,POS,3444.61
T421509,C102759,2026-06-08,POS,1279.88
T421510,C100803,2025-08-16,SALARY,1064.4
T421511,C104618,2025-08-28,POS,3700.81
T421512,C103865,2026-05-19,POS,3445.83
T421513,C102544,2025-10-31,POS,353.71
T421514,C101489,2025-12-02,SALARY,11175.98
T421515,C101365,2026-06-18,UPI,2329.64
T421516,C101700,2026-03-17,POS,11686.63
T421517,C101159,2025-01-12,UPI,906.2
T421518,C104014,2025-08-15,POS,14528.13
T421519,C102207,2026-04-15,SALARY,1246.13
T421520,C101668,2025-05-26,ATM,5806.46
T421521,C104289,2025-12-02,NEFT,7362.57
T421522,C101910,2026-02-20,UPI,1278.01
T421523,C100573,2025-10-05,ATM,17561.56
T421524,C101682,2025-09-28,IMPS,4638.44
T421525,C104113,2025-03-04,POS,3293.85
T421526,C101231,2025-12-30,NEFT,17389.88
T421527,C101493,2025-09-24,ATM,7497.41
T421528,C100138,2026-01-16,UPI,621.02
T421529,C101633,2026-02-19,UPI,3716.15
T421530,C101685,2025-01-30,UPI,5581.96
T421531,C100104,2025-10-21,UPI,1501.37
T421532,C102118,2025-12-01,ATM,4838.25
T421533,C102220,2026-01-09,UPI,9471.66
T421534,C102652,2026-04-29,UPI,678.08
T421535,C101954,2025-12-21,POS,4479.9
T421536,C100116,2025-12-16,POS,9021.66
T421537,C103275,2025-12-08,POS,14781.97
T421538,C101784,2025-10-05,UPI,1241.08
T421539,C104656,2025-09-28,POS,7820.95
T421540,C100114,2026-04-25,POS,2872.75
T421541,C102563,2025-12-02,POS,5012.97
T421542,C104301,2025-10-28,POS,970.82
T421543,C101255,2025-10-06,UPI,3223.27
T421544,C104326,2025-07-17,POS,906.21
T421545,C100092,2026-04-20,ATM,4631.26
T421546,C100352,2025-04-03,SALARY,20980.42
T421547,C103214,2025-11-03,ATM,33389.62
T421548,C100957,2025-06-30,SALARY,1247.64
T421549,C104036,2026-02-25,ATM,3358.54
T421550,C101440,2025-07-14,UPI,7629.36
T421551,C103162,2025-10-03,ATM,1015.39
T421552,C103880,2025-08-19,NEFT,1086.27
T421553,C102943,2026-06-19,UPI,560.68
T421554,C103740,2025-06-22,POS,4182.07
T421555,C102893,2026-05-15,UPI,2166.24
T421556,C103736,2026-03-01,POS,1480.84
T421557,C101459,2026-06-16,POS,2659.56
T421558,C100011,2025-05-10,UPI,1379.21
T421559,C103686,2025-01-31,POS,4836.72
T421560,C101454,2026-02-23,POS,2848.63
T421561,C102776,2026-02-22,IMPS,14173.21
T421562,C104783,2025-05-03,IMPS,4199.04
T421563,C102727,2026-04-13,POS,1002.24
T421564,C102162,2026-07-13,POS,547.97
T421565,C104841,2025-02-08,SALARY,9161.39
T421566,C100404,2025-10-30,POS,20063.15
T421567,C104880,2026-01-27,UPI,32171.37
T421568,C101843,2025-08-22,UPI,12083.31
T421569,C101535,2025-01-25,POS,1824.23
T421570,C104776,2025-08-21,UPI,1512.43
T421571,C104641,2026-07-03,UPI,17534.09
T421572,C104035,2025-11-10,ATM,3230.58
T421573,C104137,2025-09-10,UPI,4512.17
T421574,C101958,2026-02-13,SALARY,3694.66
T421575,C102760,2025-01-13,UPI,3153.69
T421576,C104071,2025-06-01,UPI,2752.83
T421577,C101651,2026-07-25,UPI,4395.88
T421578,C101788,2026-03-10,NEFT,7554.3
T421579,C100438,2026-01-30,POS,9517.36
T421580,C100766,2025-06-10,UPI,11932.62
T421581,C101861,2025-10-23,POS,2526.91
T421582,C102411,2026-02-16,ATM,2493.41
T421583,C101223,2025-02-10,NEFT,2432.87
T421584,C101499,2025-01-31,ATM,28107.7
T421585,C102280,2025-06-28,UPI,3200.06
T421586,C100716,2025-10-16,ATM,1915.71
T421587,C103181,2026-06-01,UPI,2106.62
T421588,C102080,2025-05-04,ATM,5462.05
T421589,C103315,2025-11-21,POS,702.27
T421590,C104509,2026-03-31,UPI,1216.47
T421591,C101466,2026-05-04,IMPS,6422.04
T421592,C104233,2025-01-30,NEFT,5058.91
T421593,C101304,2025-03-22,POS,2671.45
T421594,C103036,2025-10-04,UPI,5554.64
T421595,C102970,2026-01-27,ATM,6815.99
T421596,C100791,2026-07-02,POS,4752.53
T421597,C102565,2025-02-14,NEFT,1842.47
T421598,C103034,2025-11-05,SALARY,1532.33
T421599,C101130,2026-05-26,POS,2561.04
T421600,C102941,2025-06-28,POS,2932.44
T421601,C100254,2025-07-20,ATM,1811.21
T421602,C103349,2026-04-19,IMPS,7392.78
T421603,C104066,2025-11-20,ATM,6018.87
T421604,C104097,2026-02-21,NEFT,3610.63
T421605,C103155,2026-07-05,IMPS,3940.33
T421606,C104456,2025-01-01,SALARY,4482.61
T421607,C103060,2025-12-10,NEFT,722.93
T421608,C100870,2025-01-18,ATM,6097.2
T421609,C103349,2025-12-30,POS,4323.57
T421610,C103393,2025-03-22,UPI,25003.77
T421611,C100259,2026-03-20,UPI,433.44
T421612,C103440,2025-07-28,NEFT,13269.94
T421613,C101095,2025-06-05,POS,10721.75
T421614,C103076,2025-06-02,POS,7242.79
T421615,C101953,2025-11-22,POS,939.24
T421616,C104831,2025-02-09,IMPS,2806.54
T421617,C104670,2025-10-25,POS,2350.44
T421618,C101459,2025-08-13,SALARY,9087.88
T421619,C104949,2025-11-19,POS,2793.46
T421620,C101301,2025-03-01,UPI,14695.69
T421621,C101401,2026-02-07,POS,3974.24
T421622,C101314,2026-02-13,IMPS,4478.89
T421623,C104961,2026-05-23,UPI,846.72
T421624,C102218,2025-12-17,UPI,15952.14
T421625,C104085,2026-02-24,UPI,3393.6
T421626,C100995,2025-08-12,SALARY,4501.89
T421627,C103350,2025-12-24,POS,932.38
T421628,C100060,2025-06-27,POS,6188.72
T421629,C103208,2025-03-09,IMPS,16393.14
T421630,C101934,2025-05-26,POS,711.42
T421631,C102671,2026-04-05,UPI,6278.82
T421632,C104152,2025-03-12,UPI,4469.38
T421633,C101124,2026-02-24,POS,3727.82
T421634,C104884,2025-07-04,POS,815.15
T421635,C100805,2025-12-05,SALARY,5529.42
T421636,C101453,2025-02-11,IMPS,4430.82
T421637,C101821,2026-07-19,ATM,4124.21
T421638,C100522,2025-10-08,UPI,2160.29
T421639,C101013,2025-08-06,ATM,2358.22
T421640,C100770,2026-07-10,SALARY,11988.38
T421641,C101999,2025-10-06,NEFT,9842.16
T421642,C103462,2026-04-18,ATM,9772.47
T421643,C101847,2025-01-11,UPI,393.76
T421644,C103132,2026-07-02,ATM,1182.9
T421645,C102883,2026-05-20,SALARY,13240.09
T421646,C101498,2025-06-07,UPI,2130.99
T421647,C101287,2025-01-05,UPI,3683.53
T421648,C104785,2025-08-31,UPI,3023.82
T421649,C104269,2026-05-12,IMPS,7072.14
T421650,C100826,2026-02-28,UPI,8866.77
T421651,C102400,2025-01-18,UPI,4718.01
T421652,C102119,2025-07-13,UPI,1456.53
T421653,C103242,2026-03-12,POS,5060.39
T421654,C102370,2025-03-16,UPI,315.95
T421655,C102897,2026-05-12,NEFT,4036.29
T421656,C102690,2025-10-24,IMPS,2872.54
T421657,C104124,2026-04-11,POS,849.93
T421658,C101475,2026-07-10,ATM,2285.55
T421659,C101294,2026-05-20,NEFT,675.65
T421660,C103273,2026-03-22,POS,2702.93
T421661,C103891,2026-03-06,NEFT,438.83
T421662,C104797,2025-06-22,SALARY,2758.38
T421663,C104460,2025-03-09,SALARY,1618.77
T421664,C100017,2025-06-21,NEFT,1196.0
T421665,C103634,2025-04-03,POS,3918.67
T421666,C100073,2025-01-20,IMPS,689.46
T421667,C101512,2025-11-14,ATM,12125.85
T421668,C104165,2026-02-01,IMPS,23066.65
T421669,C102988,2025-08-18,POS,3348.03
T421670,C102564,2025-01-22,POS,796.37
T421671,C100836,2026-04-25,UPI,1585.66
T421672,C100982,2025-10-14,ATM,793.74
T421673,C101116,2025-03-08,UPI,10242.91
T421674,C104131,2026-05-16,IMPS,359.97
T421675,C100284,2025-09-04,SALARY,2832.99
T421676,C100421,2025-12-27,NEFT,6388.44
T421677,C103731,2026-01-23,POS,495.93
T421678,C100685,2025-12-05,ATM,6781.69
T421679,C102449,2025-08-18,UPI,1079.67
T421680,C104265,2025-03-19,UPI,7462.65
T421681,C100588,2026-07-17,NEFT,2629.26
T421682,C100506,2025-02-27,UPI,23221.1
T421683,C100018,2025-05-07,NEFT,7185.74
T421684,C104566,2025-10-25,SALARY,1207.38
T421685,C103982,2026-05-29,NEFT,8640.83
T421686,C101417,2026-07-14,UPI,1445.1
T421687,C101987,2025-08-17,IMPS,2573.81
T421688,C104073,2025-07-12,POS,3576.46
T421689,C104318,2025-01-08,POS,3515.88
T421690,C101245,2025-09-07,IMPS,4422.85
T421691,C101012,2025-11-29,SALARY,7095.36
T421692,C103478,2025-07-21,UPI,1644.36
T421693,C104743,2026-05-29,UPI,2144.23
T421694,C100076,2025-06-05,UPI,7239.28
T421695,C101101,2026-01-05,UPI,2050.75
T421696,C101433,2025-04-11,POS,723.04
T421697,C103884,2025-01-05,IMPS,19438.19
T421698,C101534,2025-12-07,POS,3508.67
T421699,C100664,2025-09-27,ATM,3794.8
T421700,C100635,2025-01-20,UPI,526.87
T421701,C104092,2026-02-25,UPI,2178.35
T421702,C103039,2025-10-06,UPI,5652.69
T421703,C104381,2025-08-17,POS,2263.49
T421704,C102940,2025-08-01,NEFT,14048.91
T421705,C101312,2025-08-23,POS,1470.71
T421706,C101445,2025-04-20,UPI,48518.91
T421707,C102943,2026-06-01,ATM,19021.63
T421708,C104068,2025-11-16,UPI,536.84
T421709,C100564,2026-05-12,NEFT,6436.25
T421710,C101314,2025-09-05,POS,4120.46
T421711,C102317,2025-05-13,IMPS,6180.32
T421712,C102684,2025-01-14,NEFT,8881.51
T421713,C103251,2025-06-14,NEFT,4251.29
T421714,C104779,2025-12-10,SALARY,7351.96
T421715,C100908,2025-05-30,UPI,8209.28
T421716,C101881,2025-06-21,UPI,7722.74
T421717,C101571,2026-08-03,ATM,527.05
T421718,C101510,2025-11-30,ATM,718.08
T421719,C101931,2025-03-23,IMPS,3680.19
T421720,C101510,2026-04-15,POS,2569.06
T421721,C102904,2025-07-08,SALARY,6774.48
T421722,C104558,2025-02-07,POS,360.02
T421723,C104078,2025-09-02,NEFT,840.27
T421724,C104171,2025-12-14,POS,1221.3
T421725,C101257,2025-07-26,SALARY,3207.54
T421726,C100374,2025-05-17,NEFT,1242.68
T421727,C102485,2025-01-27,UPI,533.19
T421728,C100615,2025-09-01,IMPS,360.93
T421729,C100175,2026-03-26,UPI,979.53
T421730,C100744,2025-03-26,NEFT,5955.89
T421731,C102419,2026-03-17,NEFT,2483.81
T421732,C103290,2026-04-06,UPI,1575.9
T421733,C104382,2025-07-23,UPI,1606.15
T421734,C103598,2025-01-27,POS,6771.28
T421735,C104663,2025-06-14,ATM,766.94
T421736,C102640,2025-05-06,POS,5536.78
T421737,C103642,2026-07-29,UPI,1169.31
T421738,C104623,2026-01-28,UPI,7422.3
T421739,C100806,2026-03-10,POS,8787.1
T421740,C102406,2026-01-31,UPI,23543.59
T421741,C100209,2026-02-10,POS,4437.58
T421742,C103203,2026-04-24,POS,14533.22
T421743,C100885,2025-08-17,POS,3377.09
T421744,C102014,2026-06-04,UPI,3734.53
T421745,C101760,2025-10-21,UPI,3701.45
T421746,C104111,2025-05-20,POS,5542.75
T421747,C100352,2025-08-03,POS,3224.76
T421748,C104246,2026-06-24,IMPS,9654.9
T421749,C104934,2026-03-17,UPI,4013.46
T421750,C101295,2026-04-23,NEFT,2767.63
T421751,C100801,2025-09-07,UPI,2694.36
T421752,C102112,2026-02-02,UPI,8305.8
T421753,C102395,2025-05-18,ATM,3446.58
T421754,C100056,2025-04-17,UPI,566.59
T421755,C101284,2025-10-19,POS,4073.61
T421756,C104991,2026-02-28,UPI,997.24
T421757,C104630,2025-09-14,UPI,812.73
T421758,C104546,2026-03-26,POS,3312.82
T421759,C104947,2025-05-08,POS,6890.46
T421760,C104962,2026-02-14,POS,613.47
T421761,C104671,2025-12-16,UPI,2816.04
T421762,C102852,2025-05-03,SALARY,1710.94
T421763,C100576,2025-10-25,IMPS,4778.06
T421764,C102997,2025-09-25,UPI,2242.38
T421765,C102479,2025-08-19,UPI,2971.25
T421766,C100171,2025-12-27,UPI,4913.68
T421767,C102195,2026-01-05,UPI,33895.94
T421768,C101651,2025-02-28,IMPS,6534.56
T421769,C102220,2025-02-23,POS,1966.65
T421770,C102301,2026-02-05,NEFT,3541.96
T421771,C102545,2025-02-12,ATM,1329.41
T421772,C102501,2025-02-08,ATM,15381.06
T421773,C100083,2026-05-20,UPI,13433.01
T421774,C102971,2025-09-27,NEFT,6211.61
T421775,C104074,2025-09-24,ATM,1321.39
T421776,C100518,2025-11-18,UPI,6606.94
T421777,C101406,2025-02-26,IMPS,5502.04
T421778,C101936,2026-02-20,SALARY,2505.99
T421779,C104999,2025-08-17,UPI,1497.96
T421780,C104274,2026-07-28,IMPS,4272.28
T421781,C102683,2026-03-01,ATM,3339.59
T421782,C102106,2025-10-04,NEFT,7101.83
T421783,C103085,2025-09-05,UPI,13934.57
T421784,C102062,2025-09-16,SALARY,446.54
T421785,C104730,2025-09-28,SALARY,2739.13
T421786,C102801,2025-07-26,IMPS,4433.8
T421787,C104314,2026-07-30,NEFT,2141.94
T421788,C101623,2026-01-16,IMPS,3511.15
T421789,C103058,2025-05-12,UPI,9122.78
T421790,C104158,2026-03-27,POS,2228.79
T421791,C102841,2026-01-29,SALARY,4305.95
T421792,C104294,2026-04-14,NEFT,3528.43
T421793,C103642,2026-03-12,POS,28142.56
T421794,C100330,2025-02-10,UPI,27451.64
T421795,C103300,2025-04-04,UPI,1160.96
T421796,C102221,2025-04-13,POS,13090.84
T421797,C101092,2025-02-14,UPI,1634.92
T421798,C103853,2025-12-21,UPI,1234.53
T421799,C104315,2025-06-19,UPI,9365.44
T421800,C103655,2025-08-25,UPI,11330.28
T421801,C100843,2025-10-16,POS,3135.81
T421802,C100205,2026-02-04,SALARY,6007.28
T421803,C100175,2025-10-19,POS,2602.91
T421804,C101926,2026-02-05,UPI,3089.79
T421805,C103056,2026-02-28,POS,8060.9
T421806,C104081,2025-12-15,UPI,8105.65
T421807,C104760,2026-01-03,UPI,409.76
T421808,C101849,2025-01-24,UPI,10413.13
T421809,C104612,2026-08-02,SALARY,929.14
T421810,C101214,2025-12-08,UPI,7727.55
T421811,C100958,2025-03-19,ATM,5057.97
T421812,C103077,2026-02-24,IMPS,3308.11
T421813,C100792,2025-05-02,ATM,14477.83
T421814,C104289,2025-06-01,UPI,12238.31
T421815,C101062,2025-12-05,ATM,3368.13
T421816,C100490,2025-07-03,POS,928.48
T421817,C104070,2025-03-03,NEFT,7143.8
T421818,C103713,2026-06-16,POS,1207.22
T421819,C103642,2026-01-18,POS,5748.41
T421820,C103483,2025-05-27,UPI,2373.08
T421821,C101083,2026-05-26,POS,2445.17
T421822,C102951,2026-05-01,POS,4060.85
T421823,C103012,2025-11-27,IMPS,3658.76
T421824,C102608,2025-03-08,UPI,2408.61
T421825,C103090,2025-08-31,NEFT,6257.94
T421826,C103597,2026-06-18,UPI,13853.1
T421827,C102459,2025-06-18,NEFT,1378.11
T421828,C102466,2026-07-12,SALARY,2081.88
T421829,C101905,2025-12-11,POS,2398.26
T421830,C101826,2025-10-18,UPI,2266.66
T421831,C104270,2025-09-30,NEFT,28266.83
T421832,C104965,2025-04-27,SALARY,2220.95
T421833,C100036,2025-11-20,ATM,16662.87
T421834,C101653,2025-09-14,UPI,1541.15
T421835,C102642,2025-08-28,POS,1060.44
T421836,C103568,2026-02-23,POS,3922.7
T421837,C103809,2025-08-29,POS,3943.63
T421838,C103985,2025-08-19,NEFT,4063.36
T421839,C102440,2025-12-13,UPI,6056.19
T421840,C101708,2025-03-14,UPI,6242.76
T421841,C100813,2026-01-04,POS,3010.31
T421842,C100184,2026-03-10,POS,10151.27
T421843,C103108,2025-03-11,POS,4974.67
T421844,C103590,2025-06-08,POS,28510.21
T421845,C104819,2025-06-02,POS,507.71
T421846,C101565,2025-05-19,IMPS,4457.78
T421847,C100910,2025-10-26,NEFT,15512.78
T421848,C100947,2025-06-20,NEFT,8435.82
T421849,C103103,2026-01-24,SALARY,8580.85
T421850,C100132,2026-01-02,UPI,13973.43
T421851,C100576,2025-07-09,SALARY,3401.33
T421852,C100090,2025-08-25,UPI,2914.66
T421853,C101118,2025-05-19,IMPS,6812.27
T421854,C101528,2026-03-27,ATM,2015.13
T421855,C100158,2026-06-11,POS,1301.46
T421856,C101571,2025-11-01,ATM,9582.76
T421857,C103768,2025-04-22,UPI,11761.23
T421858,C103822,2025-03-26,SALARY,4449.98
T421859,C104840,2025-11-16,POS,5116.56
T421860,C102771,2026-02-10,NEFT,6920.46
T421861,C100246,2026-03-19,UPI,16402.43
T421862,C101079,2026-02-09,POS,1023.16
T421863,C102056,2025-02-01,UPI,3044.61
T421864,C104142,2026-06-23,UPI,2045.87
T421865,C101319,2026-06-10,POS,24859.85
T421866,C104623,2025-12-04,UPI,33985.54
T421867,C102821,2025-01-20,UPI,22211.99
T421868,C104060,2026-07-28,ATM,982.31
T421869,C105000,2026-07-19,SALARY,440.53
T421870,C101638,2025-04-23,POS,2718.84
T421871,C102943,2025-12-21,UPI,3407.94
T421872,C104069,2025-07-30,SALARY,3632.72
T421873,C102654,2025-12-15,IMPS,2459.31
T421874,C101283,2026-01-14,POS,6014.14
T421875,C100067,2026-01-21,UPI,20088.3
T421876,C101752,2025-02-14,NEFT,1204.08
T421877,C102935,2025-08-11,SALARY,6044.13
T421878,C103943,2025-06-04,NEFT,2906.18
T421879,C102357,2025-08-08,UPI,29326.94
T421880,C102690,2025-11-13,POS,223.38
T421881,C100112,2025-03-06,IMPS,39963.96
T421882,C101196,2026-07-21,POS,4496.14
T421883,C102114,2025-06-10,POS,1423.4
T421884,C102686,2026-07-17,SALARY,1952.05
