loan_id,customer_id,product,channel,disbursement_date,original_amount,tenure_months,interest_rate,dpd,loan_status,outstanding_principal
L206366,C102101,Auto Loan,Branch,2024-07-16,406000.0,36,14.47,1,Delinquent,123029.0
L206367,C104521,Auto Loan,Branch,2023-10-23,417000.0,24,11.03,0,Current,62761.0
L206368,C103715,Personal Loan,DSA,2024-06-14,304000.0,36,14.61,15,Delinquent,98871.0
L206369,C104494,Home Loan,Digital,2025-04-29,5601000.0,12,8.16,2,Delinquent,636417.0
L206370,C104754,Business Loan,Digital,2023-01-02,1676000.0,84,11.92,76,Delinquent,740376.0
L206371,C100537,Personal Loan,DSA,2025-02-27,791000.0,120,16.22,0,Current,627110.0
L206372,C102058,Personal Loan,Branch,2026-02-05,413000.0,24,15.66,5,Delinquent,313334.0
L206373,C100250,Business Loan,Branch,2026-01-25,408000.0,120,12.19,13,Delinquent,367832.0
L206374,C100222,Personal Loan,Branch,2023-07-28,682000.0,60,18.4,10,Delinquent,234765.0
L206375,C102376,Home Loan,Partner,2026-03-23,2934000.0,60,10.41,24,Delinquent,2759258.0
L206376,C103308,Auto Loan,Branch,2023-05-16,1058000.0,48,12.92,1,Delinquent,170610.0
L206377,C104431,Home Loan,Digital,2024-07-18,4009000.0,24,9.3,157,NPL,505976.0
L206378,C100646,Business Loan,Partner,2024-04-08,837000.0,84,17.31,0,Current,575870.0
L206379,C100167,Business Loan,DSA,2025-03-14,661000.0,24,16.25,11,Delinquent,172637.0
L206380,C100523,Home Loan,DSA,2025-07-23,2496000.0,120,10.27,3,Delinquent,2286977.0
L206381,C104634,Education Loan,Digital,2025-01-01,1107000.0,84,12.87,15,Delinquent,914405.0
L206382,C103308,Personal Loan,DSA,2025-07-06,139000.0,24,15.85,50,Delinquent,59135.0
L206383,C102407,Personal Loan,Partner,2026-03-24,460000.0,48,19.66,12,Delinquent,441102.0
L206384,C100515,Auto Loan,Partner,2024-09-06,1687000.0,24,12.57,87,Delinquent,166137.0
L206385,C101855,Auto Loan,Digital,2024-11-23,1498000.0,84,9.39,8,Delinquent,1279421.0
L206386,C100644,Personal Loan,DSA,2024-10-21,245000.0,12,11.79,128,NPL,42333.0
L206387,C100151,Personal Loan,DSA,2023-11-18,364000.0,24,19.1,48,Delinquent,44793.0
L206388,C102196,Personal Loan,DSA,2024-06-30,407000.0,120,18.94,0,Current,341924.0
L206389,C102514,Personal Loan,DSA,2024-11-02,578000.0,60,12.38,25,Delinquent,347033.0
L206390,C102262,Personal Loan,Branch,2023-01-31,298000.0,60,14.64,3,Delinquent,62319.0
L206391,C104358,Education Loan,DSA,2024-04-16,1099000.0,12,12.36,3,Delinquent,109337.0
L206392,C104569,Business Loan,Digital,2023-11-30,387000.0,120,13.4,24,Delinquent,256037.0
L206393,C100609,Home Loan,Branch,2025-03-10,3647000.0,24,10.43,9,Delinquent,810858.0
L206394,C101381,Home Loan,Branch,2024-04-11,3203000.0,120,10.72,12,Delinquent,2567418.0
L206395,C102505,Personal Loan,Branch,2023-06-13,371000.0,48,14.23,22,Delinquent,88810.0
L206396,C102005,Home Loan,Digital,2024-10-27,5440000.0,120,9.19,6,Delinquent,4292833.0
L206397,C102180,Auto Loan,Branch,2024-07-07,868000.0,48,11.48,5,Delinquent,475647.0
L206398,C103538,Business Loan,Digital,2025-03-01,1217000.0,24,15.87,55,Delinquent,268189.0
L206399,C100900,Personal Loan,Partner,2025-06-10,53000.0,12,17.28,3,Delinquent,11074.0
L206400,C104136,Business Loan,Branch,2026-03-31,2253000.0,48,16.03,8,Delinquent,1954823.0
L206401,C101324,Business Loan,Branch,2025-01-11,1431000.0,60,11.25,14,Delinquent,996835.0
L206402,C101746,Personal Loan,Branch,2024-08-31,701000.0,24,18.64,103,NPL,88791.0
L206403,C101109,Business Loan,DSA,2023-12-03,839000.0,36,10.75,13,Delinquent,120616.0
L206404,C103156,Personal Loan,Branch,2025-03-17,502000.0,48,17.98,2,Delinquent,331095.0
L206405,C103478,Education Loan,Branch,2024-05-09,209000.0,12,9.52,54,Delinquent,25787.0
L206406,C103121,Auto Loan,Branch,2026-02-26,1664000.0,36,12.95,9,Delinquent,1415638.0
L206407,C102468,Home Loan,Branch,2025-04-02,2884000.0,36,9.19,5,Delinquent,1475877.0
L206408,C101517,Home Loan,DSA,2023-12-01,3243000.0,120,10.12,0,Current,2157009.0
L206409,C103439,Auto Loan,DSA,2026-01-31,1033000.0,36,13.5,13,Delinquent,766251.0
L206410,C100594,Business Loan,Branch,2024-06-28,1199000.0,60,11.05,3,Delinquent,695724.0
L206411,C101560,Business Loan,Digital,2025-01-14,1503000.0,84,17.34,15,Delinquent,1298764.0
L206412,C103413,Home Loan,Digital,2025-05-15,4269000.0,84,10.13,49,Delinquent,3349021.0
L206413,C103462,Business Loan,Partner,2025-02-23,1691000.0,48,17.12,12,Delinquent,1131158.0
L206414,C101341,Home Loan,DSA,2024-11-09,1242000.0,84,10.45,4,Delinquent,998539.0
L206415,C101707,Home Loan,DSA,2025-05-29,4703000.0,48,8.86,59,Delinquent,3207792.0
L206416,C101592,Personal Loan,Partner,2025-12-07,245000.0,48,21.41,11,Delinquent,196165.0
L206417,C104434,Business Loan,Digital,2023-07-16,641000.0,48,11.26,9,Delinquent,157077.0
L206418,C102862,Auto Loan,Branch,2024-11-10,1061000.0,36,10.19,1,Delinquent,484141.0
L206419,C100594,Home Loan,DSA,2024-12-29,1973000.0,36,9.66,6,Delinquent,990894.0
L206420,C100805,Auto Loan,Branch,2026-01-11,343000.0,84,10.33,52,Delinquent,298327.0
L206421,C100346,Business Loan,Digital,2024-11-22,2558000.0,12,15.3,151,NPL,637172.0
L206422,C101208,Personal Loan,DSA,2023-06-28,326000.0,36,18.74,47,Delinquent,46419.0
L206423,C101112,Home Loan,Digital,2025-07-04,2371000.0,48,9.23,11,Delinquent,1710976.0
L206424,C102231,Home Loan,Digital,2025-08-22,3442000.0,48,9.63,9,Delinquent,2652815.0
L206425,C103737,Personal Loan,Digital,2025-10-03,243000.0,24,12.93,7,Delinquent,154518.0
L206426,C104393,Personal Loan,Branch,2023-09-13,522000.0,24,21.52,32,Delinquent,142476.0
L206427,C102793,Business Loan,Branch,2023-06-30,1019000.0,60,12.61,14,Delinquent,386558.0
L206428,C103862,Personal Loan,Digital,2023-02-28,810000.0,60,20.79,50,Delinquent,209709.0
L206429,C103275,Business Loan,Branch,2024-05-28,1024000.0,24,13.48,6,Delinquent,170311.0
L206430,C101588,Education Loan,Partner,2023-05-14,820000.0,48,12.36,12,Delinquent,176062.0
L206431,C103060,Personal Loan,Digital,2025-07-07,580000.0,60,11.82,6,Delinquent,439140.0
L206432,C101511,Home Loan,Partner,2024-11-27,2461000.0,120,9.63,55,Delinquent,1890106.0
L206433,C101545,Personal Loan,Partner,2024-01-14,738000.0,12,15.55,13,Delinquent,160057.0
L206434,C104937,Auto Loan,Digital,2023-12-16,634000.0,36,9.6,11,Delinquent,135064.0
L206435,C104554,Home Loan,Digital,2024-06-23,3929000.0,84,9.2,54,Delinquent,2769667.0
L206436,C103267,Auto Loan,Partner,2023-06-22,188000.0,36,13.25,11,Delinquent,40873.0
L206437,C102966,Business Loan,Branch,2024-05-14,2355000.0,12,14.77,12,Delinquent,336278.0
L206438,C103428,Business Loan,Digital,2025-01-24,1626000.0,12,13.5,1,Delinquent,143266.0
L206439,C103765,Home Loan,Branch,2024-07-07,3591000.0,60,8.62,4,Delinquent,2284224.0
L206440,C100276,Business Loan,DSA,2024-08-08,1413000.0,48,17.93,12,Delinquent,700941.0
L206441,C101793,Education Loan,DSA,2025-09-20,563000.0,24,10.24,27,Delinquent,378168.0
L206442,C100525,Auto Loan,Digital,2024-04-01,223000.0,84,14.12,48,Delinquent,129153.0
L206443,C102646,Personal Loan,Digital,2023-05-30,665000.0,24,20.77,36,Delinquent,117328.0
L206444,C101473,Business Loan,Digital,2024-10-04,2246000.0,60,15.53,55,Delinquent,1286624.0
L206445,C101651,Business Loan,Digital,2023-07-28,1099000.0,120,14.19,1,Delinquent,815843.0
L206446,C104211,Auto Loan,Digital,2025-10-30,490000.0,12,10.83,13,Delinquent,142794.0
L206447,C101021,Auto Loan,Partner,2023-07-07,1088000.0,48,13.78,41,Delinquent,199040.0
L206448,C104554,Personal Loan,Branch,2025-05-19,384000.0,36,16.27,54,Delinquent,262205.0
L206449,C102105,Home Loan,Branch,2024-06-26,2256000.0,84,10.26,12,Delinquent,1373075.0
L206450,C100956,Business Loan,Branch,2024-08-17,1182000.0,36,17.36,8,Delinquent,431589.0
L206451,C100717,Business Loan,DSA,2025-11-29,2874000.0,84,12.6,31,Delinquent,2662049.0
L206452,C103571,Personal Loan,Partner,2025-09-14,882000.0,60,11.2,3,Delinquent,748725.0
L206453,C104514,Personal Loan,Branch,2023-07-25,475000.0,84,18.06,11,Delinquent,291580.0
L206454,C104371,Personal Loan,Digital,2025-11-01,651000.0,84,17.2,55,Delinquent,591689.0
L206455,C100852,Home Loan,Partner,2024-01-21,4963000.0,60,8.35,11,Delinquent,2526102.0
L206456,C104395,Business Loan,Branch,2024-03-27,2113000.0,120,16.96,15,Delinquent,1493965.0
L206457,C101128,Personal Loan,Partner,2025-09-22,798000.0,84,11.91,19,Delinquent,667541.0
L206458,C102295,Business Loan,Partner,2023-06-29,1889000.0,24,17.6,0,Current,256515.0
L206459,C100028,Home Loan,DSA,2024-05-08,3577000.0,12,9.13,35,Delinquent,739316.0
L206460,C101294,Auto Loan,Branch,2023-05-19,197000.0,24,12.46,4,Delinquent,34943.0
L206461,C101600,Home Loan,Digital,2024-11-08,3723000.0,48,9.3,45,Delinquent,2138159.0
L206462,C104782,Business Loan,Branch,2025-02-05,1505000.0,36,15.72,10,Delinquent,558004.0
L206463,C101392,Home Loan,Branch,2024-11-29,1931000.0,84,8.54,5,Delinquent,1330846.0
L206464,C101383,Personal Loan,Branch,2026-01-28,507000.0,60,13.1,51,Delinquent,463634.0
L206465,C101367,Auto Loan,Branch,2025-05-02,1208000.0,24,13.33,9,Delinquent,412431.0
L206466,C101264,Home Loan,Partner,2023-02-16,2896000.0,84,10.76,50,Delinquent,1409933.0
L206467,C102700,Personal Loan,Digital,2023-09-06,504000.0,60,21.1,18,Delinquent,229580.0
L206468,C101029,Business Loan,Branch,2024-08-19,1082000.0,84,17.5,57,Delinquent,782606.0
L206469,C101453,Auto Loan,Digital,2024-07-02,1166000.0,48,14.17,52,Delinquent,463340.0
L206470,C102663,Personal Loan,Digital,2023-08-22,602000.0,36,14.93,12,Delinquent,74860.0
L206471,C103783,Business Loan,Branch,2024-09-25,846000.0,24,11.38,4,Delinquent,140429.0
L206472,C100536,Personal Loan,Branch,2024-09-29,182000.0,84,19.94,13,Delinquent,140969.0
L206473,C101743,Home Loan,Digital,2024-06-29,3898000.0,24,10.12,15,Delinquent,449862.0
L206474,C102854,Personal Loan,DSA,2025-10-24,794000.0,60,16.58,7,Delinquent,707722.0
L206475,C104584,Personal Loan,Branch,2024-04-01,472000.0,48,13.91,7,Delinquent,140084.0
L206476,C104719,Home Loan,Partner,2025-08-02,4542000.0,12,8.33,169,NPL,654012.0
L206477,C104361,Auto Loan,Digital,2025-04-18,1060000.0,48,11.03,11,Delinquent,629099.0
L206478,C102525,Personal Loan,Digital,2026-03-11,448000.0,120,21.47,2,Delinquent,410358.0
L206479,C100491,Personal Loan,Branch,2025-02-02,355000.0,36,11.13,104,NPL,188864.0
L206480,C104827,Personal Loan,Digital,2024-08-04,868000.0,24,13.87,177,NPL,110623.0
L206481,C103109,Personal Loan,Digital,2023-01-02,666000.0,48,16.12,33,Delinquent,70292.0
L206482,C104529,Auto Loan,Branch,2025-03-07,970000.0,12,13.24,16,Delinquent,106210.0
L206483,C104604,Personal Loan,Partner,2024-09-25,783000.0,36,19.85,12,Delinquent,345314.0
L206484,C103962,Home Loan,Digital,2025-12-14,5661000.0,48,10.96,10,Delinquent,4993836.0
L206485,C102102,Home Loan,Branch,2024-12-16,2960000.0,36,11.48,148,NPL,1330143.0
L206486,C103041,Personal Loan,Branch,2025-04-17,125000.0,48,19.85,15,Delinquent,73821.0
L206487,C103456,Business Loan,Branch,2025-12-30,445000.0,48,17.58,10,Delinquent,337488.0
L206488,C104404,Auto Loan,Partner,2026-03-03,1240000.0,48,12.51,2,Delinquent,1070469.0
L206489,C101131,Auto Loan,Branch,2023-09-22,1336000.0,36,9.22,178,NPL,176768.0
L206490,C102775,Home Loan,Digital,2023-10-22,3325000.0,84,9.3,10,Delinquent,2435877.0
L206491,C102980,Personal Loan,DSA,2025-07-29,820000.0,36,14.07,7,Delinquent,509148.0
L206492,C101037,Auto Loan,Branch,2023-06-11,481000.0,12,14.45,0,Current,63824.0
L206493,C102010,Education Loan,Digital,2025-09-10,999000.0,60,11.68,7,Delinquent,805996.0
L206494,C104626,Home Loan,Digital,2023-06-28,3539000.0,84,8.55,145,NPL,1793405.0
L206495,C100081,Auto Loan,Partner,2024-03-13,1434000.0,12,14.59,17,Delinquent,346032.0
L206496,C102511,Home Loan,Digital,2025-10-19,3520000.0,48,10.5,13,Delinquent,2763568.0
L206497,C103047,Education Loan,Branch,2023-06-15,351000.0,12,12.92,33,Delinquent,28080.0
L206498,C104539,Personal Loan,Branch,2023-03-05,703000.0,12,19.39,36,Delinquent,125140.0
L206499,C101418,Home Loan,Digital,2025-06-29,4189000.0,84,8.27,14,Delinquent,3631363.0
L206500,C101966,Home Loan,Digital,2025-08-29,2702000.0,120,8.96,7,Delinquent,2572265.0
L206501,C100403,Auto Loan,Partner,2025-06-24,945000.0,12,11.07,94,NPL,124474.0
L206502,C101679,Auto Loan,Branch,2024-07-10,245000.0,120,13.01,21,Delinquent,177506.0
L206503,C104987,Auto Loan,Branch,2025-07-05,1434000.0,24,13.53,11,Delinquent,658141.0
L206504,C103830,Auto Loan,Digital,2025-04-09,1497000.0,36,12.58,1,Delinquent,838677.0
L206505,C102142,Home Loan,Branch,2024-03-29,3462000.0,48,10.98,0,Current,1303028.0
L206506,C103173,Personal Loan,Digital,2025-06-13,563000.0,48,12.71,12,Delinquent,380190.0
L206507,C104823,Business Loan,Branch,2023-08-20,708000.0,24,15.89,10,Delinquent,123012.0
L206508,C102199,Personal Loan,DSA,2024-05-24,201000.0,24,13.68,11,Delinquent,22562.0
L206509,C101474,Personal Loan,Branch,2025-09-19,57000.0,48,14.74,65,Delinquent,48320.0
L206510,C104393,Personal Loan,Digital,2023-06-25,273000.0,48,20.92,113,NPL,69340.0
L206511,C104253,Home Loan,Digital,2024-05-19,1496000.0,48,9.23,20,Delinquent,746482.0
L206512,C102583,Home Loan,Branch,2025-01-10,2857000.0,24,9.26,12,Delinquent,464805.0
L206513,C100060,Auto Loan,Digital,2024-12-18,827000.0,24,13.58,7,Delinquent,148253.0
L206514,C100064,Auto Loan,Digital,2026-02-21,635000.0,36,11.86,10,Delinquent,521982.0
L206515,C100588,Personal Loan,DSA,2025-03-04,578000.0,36,16.15,5,Delinquent,283598.0
L206516,C103467,Personal Loan,Digital,2023-01-31,155000.0,24,18.96,11,Delinquent,36182.0
L206517,C100878,Business Loan,Digital,2026-04-09,2382000.0,24,15.38,15,Delinquent,2133824.0
L206518,C100316,Business Loan,Digital,2023-09-30,759000.0,48,11.3,6,Delinquent,221662.0
L206519,C103410,Business Loan,Digital,2024-12-14,1122000.0,120,12.85,9,Delinquent,1022634.0
L206520,C102406,Personal Loan,DSA,2025-11-15,871000.0,12,14.45,3,Delinquent,293283.0
L206521,C102653,Business Loan,Branch,2024-12-29,2010000.0,12,16.4,15,Delinquent,250280.0
L206522,C100961,Business Loan,Digital,2023-03-25,1957000.0,48,11.56,26,Delinquent,156560.0
L206523,C101074,Home Loan,Partner,2024-02-26,5279000.0,84,10.72,4,Delinquent,2771586.0
L206524,C101210,Auto Loan,Digital,2023-01-13,829000.0,24,12.52,5,Delinquent,75740.0
L206525,C103221,Personal Loan,Digital,2024-05-20,513000.0,36,21.75,53,Delinquent,169471.0
L206526,C104900,Auto Loan,DSA,2025-11-19,1514000.0,24,10.02,0,Current,963882.0
L206527,C104579,Business Loan,Digital,2023-11-06,1846000.0,84,16.85,11,Delinquent,1181745.0
L206528,C100568,Home Loan,Digital,2025-07-10,2827000.0,36,11.23,38,Delinquent,1873082.0
L206529,C103399,Personal Loan,Branch,2023-02-21,424000.0,36,21.46,11,Delinquent,60519.0
L206530,C103789,Home Loan,Branch,2023-11-01,4439000.0,84,10.16,8,Delinquent,2541456.0
L206531,C100203,Auto Loan,Branch,2024-11-18,570000.0,12,11.87,10,Delinquent,97390.0
L206532,C103188,Auto Loan,DSA,2026-03-05,152000.0,36,12.09,5,Delinquent,145736.0
L206533,C102223,Home Loan,Digital,2025-01-12,5044000.0,36,9.0,2,Delinquent,2474543.0
L206534,C100976,Education Loan,Partner,2025-05-04,1049000.0,84,9.17,10,Delinquent,773391.0
L206535,C103949,Personal Loan,Branch,2025-07-15,643000.0,24,20.46,11,Delinquent,239158.0
L206536,C104677,Personal Loan,Branch,2023-05-23,180000.0,120,12.63,5,Delinquent,123112.0
L206537,C102992,Personal Loan,Digital,2026-02-25,67000.0,36,12.79,13,Delinquent,55964.0
L206538,C101008,Business Loan,Branch,2024-07-06,1810000.0,120,12.82,14,Delinquent,1300642.0
L206539,C102145,Business Loan,Digital,2024-01-06,1839000.0,24,11.88,8,Delinquent,379366.0
L206540,C102578,Business Loan,Branch,2025-11-04,2089000.0,24,14.32,15,Delinquent,1248232.0
L206541,C104512,Business Loan,Branch,2024-08-11,2266000.0,12,13.9,2,Delinquent,400761.0
L206542,C103953,Home Loan,Digital,2025-03-12,3382000.0,120,11.01,38,Delinquent,3067539.0
L206543,C103354,Personal Loan,Digital,2024-03-19,494000.0,60,18.0,5,Delinquent,220645.0
L206544,C103818,Auto Loan,Branch,2024-12-03,1128000.0,120,14.99,1,Delinquent,929803.0
L206545,C103471,Home Loan,Branch,2023-07-03,1933000.0,12,9.29,7,Delinquent,206983.0
L206546,C101599,Home Loan,Branch,2024-05-15,3306000.0,12,10.1,4,Delinquent,603017.0
L206547,C100668,Personal Loan,Branch,2024-06-26,525000.0,48,21.08,21,Delinquent,279051.0
L206548,C104197,Home Loan,Partner,2023-10-25,4531000.0,120,9.43,1,Delinquent,3303492.0
L206549,C102770,Home Loan,DSA,2025-12-30,2110000.0,36,8.82,14,Delinquent,1724079.0
L206550,C104811,Personal Loan,Branch,2025-01-06,436000.0,120,13.3,53,Delinquent,360749.0
L206551,C103406,Education Loan,Digital,2025-11-10,347000.0,84,11.22,6,Delinquent,320747.0
L206552,C102371,Personal Loan,Branch,2023-07-04,503000.0,84,18.58,13,Delinquent,254207.0
L206553,C103234,Business Loan,Branch,2024-05-23,2811000.0,120,10.82,4,Delinquent,1910338.0
L206554,C103262,Personal Loan,Partner,2025-08-29,860000.0,60,18.1,95,NPL,729174.0
L206555,C104908,Business Loan,Branch,2023-07-15,2218000.0,60,17.54,13,Delinquent,899734.0
L206556,C101823,Auto Loan,Partner,2023-09-09,641000.0,120,12.33,91,NPL,481929.0
L206557,C101902,Personal Loan,DSA,2026-01-13,54000.0,36,14.73,2,Delinquent,45457.0
L206558,C101771,Personal Loan,DSA,2023-05-25,383000.0,24,15.13,12,Delinquent,34253.0
L206559,C100540,Personal Loan,Digital,2024-07-03,214000.0,48,17.93,5,Delinquent,89474.0
L206560,C102349,Business Loan,Branch,2023-03-28,2760000.0,84,12.44,11,Delinquent,1559596.0
L206561,C102227,Personal Loan,DSA,2024-02-12,469000.0,24,19.46,9,Delinquent,44911.0
L206562,C100986,Personal Loan,DSA,2025-09-04,382000.0,120,16.14,3,Delinquent,342460.0
L206563,C104076,Auto Loan,Digital,2024-03-12,1752000.0,120,11.57,15,Delinquent,1238580.0
L206564,C103448,Auto Loan,Branch,2024-07-15,474000.0,48,13.73,12,Delinquent,259301.0
L206565,C101208,Home Loan,Branch,2026-01-04,2001000.0,120,10.56,99,NPL,1743097.0
L206566,C100828,Personal Loan,Branch,2024-04-23,445000.0,36,12.17,4,Delinquent,115639.0
L206567,C103091,Auto Loan,Branch,2024-12-21,614000.0,84,14.65,47,Delinquent,442347.0
L206568,C100026,Personal Loan,Digital,2024-09-17,221000.0,48,21.4,8,Delinquent,122736.0
L206569,C100756,Auto Loan,Partner,2025-05-12,1101000.0,84,12.71,141,NPL,938036.0
L206570,C102198,Personal Loan,Digital,2024-12-05,449000.0,120,19.43,7,Delinquent,380644.0
L206571,C104953,Education Loan,Digital,2025-09-24,529000.0,12,12.19,43,Delinquent,117051.0
L206572,C100383,Auto Loan,DSA,2025-11-22,207000.0,84,11.13,7,Delinquent,206894.0
L206573,C102644,Auto Loan,Digital,2026-03-30,1587000.0,36,9.63,100,NPL,1107326.0
L206574,C102813,Business Loan,Digital,2024-02-17,1010000.0,48,14.2,2,Delinquent,372722.0
L206575,C101260,Education Loan,DSA,2023-08-02,764000.0,84,12.45,2,Delinquent,410948.0
L206576,C102602,Business Loan,Branch,2023-08-13,716000.0,12,11.23,96,NPL,141528.0
L206577,C103172,Auto Loan,Partner,2025-08-03,1295000.0,84,14.81,13,Delinquent,1176615.0
L206578,C100687,Business Loan,Branch,2025-11-08,1891000.0,60,16.53,27,Delinquent,1464287.0
L206579,C104771,Personal Loan,Digital,2023-10-17,451000.0,48,15.64,0,Current,131119.0
L206580,C101230,Business Loan,Digital,2024-07-30,1661000.0,24,15.31,4,Delinquent,190542.0
L206581,C101844,Auto Loan,Digital,2023-01-24,1112000.0,36,14.07,3,Delinquent,197880.0
L206582,C100123,Auto Loan,Digital,2024-11-26,1420000.0,120,14.82,13,Delinquent,1259581.0
L206583,C102968,Business Loan,Branch,2025-04-21,1402000.0,120,16.2,6,Delinquent,1145447.0
L206584,C102970,Auto Loan,DSA,2023-07-09,1582000.0,48,9.66,55,Delinquent,353359.0
L206585,C100581,Auto Loan,Digital,2026-01-16,1583000.0,84,14.27,6,Delinquent,1380797.0
L206586,C101465,Business Loan,Digital,2025-10-31,1467000.0,60,13.18,10,Delinquent,1125472.0
L206587,C103834,Auto Loan,DSA,2026-02-23,361000.0,60,12.05,0,Current,350404.0
L206588,C103565,Personal Loan,Digital,2026-01-31,411000.0,120,16.59,11,Delinquent,411000.0
L206589,C101537,Personal Loan,Partner,2023-04-10,692000.0,12,11.44,176,NPL,68250.0
L206590,C103150,Home Loan,Branch,2024-06-21,4024000.0,84,11.46,12,Delinquent,3019700.0
L206591,C103736,Personal Loan,Branch,2024-05-25,423000.0,24,19.31,3,Delinquent,37504.0
L206592,C101868,Auto Loan,Branch,2023-01-25,1005000.0,48,12.0,0,Current,191464.0
L206593,C100879,Business Loan,Partner,2026-01-27,1466000.0,48,11.9,30,Delinquent,1202011.0
L206594,C100109,Personal Loan,DSA,2023-02-02,713000.0,48,15.69,4,Delinquent,107898.0
L206595,C104774,Business Loan,DSA,2025-04-14,2853000.0,84,12.44,0,Current,2299240.0
L206596,C101601,Business Loan,Digital,2023-12-29,603000.0,120,12.6,2,Delinquent,371142.0
L206597,C104031,Education Loan,Branch,2024-12-17,878000.0,24,8.67,10,Delinquent,141294.0
L206598,C101625,Personal Loan,Digital,2024-08-13,475000.0,120,11.97,13,Delinquent,377548.0
L206599,C103562,Home Loan,Digital,2023-09-22,5528000.0,36,11.47,4,Delinquent,507858.0
L206600,C101664,Auto Loan,Branch,2024-06-03,203000.0,48,9.76,49,Delinquent,86473.0
L206601,C103037,Business Loan,Digital,2025-04-29,2142000.0,48,11.62,20,Delinquent,1573008.0
L206602,C104768,Business Loan,Partner,2024-11-13,2638000.0,36,13.85,7,Delinquent,1097327.0
L206603,C103769,Business Loan,Branch,2023-09-27,2347000.0,36,14.72,139,NPL,291086.0
L206604,C100823,Personal Loan,DSA,2023-11-05,384000.0,84,14.48,13,Delinquent,205505.0
L206605,C102619,Home Loan,Digital,2025-04-15,3880000.0,12,11.02,11,Delinquent,428787.0
